0,tcp,http,408,0,OTH,552,908,0,0.94,0.06,0,0.43,52,92,0.92,0.08,0.1,0,0.48,0,FoT
0,tcp,other,66,0,OTH,50,113,0,1,0,0,0.56,40,92,1,0,0.43,0,0.57,0,Normal
0,tcp,http,392,0,OTH,3,5,0,1,0,0,0.4,3,5,1,0,0,0,0.4,0,MitM
0,tcp,http,396,0,OTH,33,51,0,0.88,0.12,0,0.43,33,51,0.88,0.12,0,0,0.43,0,BP
0,tcp,other,66,0,OTH,24,72,0,1,0,0,0.67,24,72,1,0,0.34,0,0.67,0,Normal
0,tcp,other,66,0,OTH,5,14,0,1,0,0,0.64,5,14,1,0,0.33,0,0.64,0,Normal
0,tcp,http,393,0,OTH,97,151,0,0.94,0.06,0,0.4,59,100,1,0,0,0,0.41,0,BP
0,tcp,http,232,0,OTH,17,41,0,1,0,0,0.59,17,41,1,0,0.4,0,0.59,0,Normal
0,tcp,other,66,0,OTH,590,1021,0,0.94,0.06,0,0.46,54,96,0.96,0.04,0,0,0.46,0,Normal
0,tcp,http,232,0,OTH,13,41,0,1,0,0,0.68,13,41,1,0,0.33,0,0.68,0,Normal
0,tcp,http,408,0,OTH,41,59,0,0.9,0.1,0,0.37,41,59,0.9,0.1,0.1,0,0.37,0,Normal
0,tcp,other,66,0,OTH,38,59,0,0.95,0.05,0,0.39,38,59,0.95,0.05,0.28,0,0.39,0,Normal
0,tcp,http,409,0,OTH,20,30,0,1,0,0,0.33,20,30,1,0,0.39,0,0.33,0,Normal
0,tcp,other,66,0,OTH,18,52,0,1,0,0,0.65,18,52,1,0,0.36,0,0.65,0,Normal
0,tcp,http,181,0,OTH,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,Normal
0,tcp,http,264,0,OTH,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,Normal
0,tcp,http,409,0,OTH,45,64,0,0.91,0.09,0,0.36,45,64,0.91,0.09,0.02,0,0.36,0,Normal
0,tcp,other,66,0,OTH,12,13,0,0.67,0.33,0,0.38,12,13,0.67,0.33,0.07,0,0.38,0,Normal
0,tcp,http,78,0,OTH,13,27,0,1,0,0,0.52,13,27,1,0,0,0,0.52,0,MitM
0,tcp,http,391,0,OTH,51,70,0,0.88,0.12,0,0.36,51,70,0.88,0.12,0.03,0,0.36,0,BP
0,tcp,http,296,0,OTH,108,304,0,1,0,0,0.64,29,88,1,0,0.37,0,0.67,0,FoT
0,tcp,http,60,0,S1,376,400,0.88,0.98,0.02,0.82,0.07,100,100,1,0,0,1,0,1,DoS
0,tcp,other,66,0,OTH,66,97,0,0.91,0.09,0,0.38,64,92,0.94,0.06,0.01,0,0.35,0,Normal
0,tcp,http,60,0,S1,120,132,0.71,0.95,0.05,0.64,0.14,93,100,1,0,0,0.91,0.07,0.85,DoS
1,tcp,http,681,438,S1,3914,6685,0,0.98,0.02,0,0.43,57,96,0.96,0.04,0,0.04,0.43,0.02,Normal
0,tcp,other,66,0,OTH,82,119,0,0.93,0.07,0,0.36,64,96,0.97,0.03,0.15,0,0.35,0,Normal
0,tcp,other,242,0,OTH,1,3,0,1,0,0,0.67,1,3,1,0,0.25,0,0.67,0,Normal
0,tcp,http,60,0,S1,764,806,0.89,0.99,0.01,0.84,0.06,100,100,1,0,0,1,0,1,DoS
0,tcp,other,66,0,OTH,1160,2649,0,1,0,0,0.56,44,100,1,0,0.47,0,0.56,0,Normal
0,tcp,other,66,0,OTH,19,58,0,1,0,0,0.67,19,58,1,0,0.32,0,0.67,0,Normal
0,tcp,other,66,0,OTH,868,1926,0,1,0,0,0.55,37,96,1,0,0.38,0,0.61,0,Normal
0,tcp,other,66,0,OTH,718,1266,0,0.94,0.06,0,0.46,49,96,0.96,0.04,0,0,0.51,0,Normal
0,tcp,other,66,0,OTH,745,1266,0,0.94,0.06,0,0.45,64,91,0.91,0.09,0.04,0,0.36,0,Normal
0,tcp,http,230,0,OTH,1,3,0,1,0,0,0.67,1,3,1,0,0.25,0,0.67,0,Normal
0,tcp,http,1514,0,OTH,1304,2968,0,1,0,0,0.56,47,100,1,0,0.49,0,0.53,0,FoT
0,tcp,other,306,0,OTH,14,44,0,1,0,0,0.68,2,7,1,0,0.25,0,0.71,0,Normal
0,tcp,other,66,0,OTH,131,867,0,1,0,0,0.85,6,100,1,0,0.46,0,0.94,0,Normal
0,tcp,http,285,0,OTH,1,58,0,1,0,0,0.98,1,58,1,0,0.32,0,0.98,0,BP
0,tcp,other,66,0,OTH,7,3,0,0.29,0.71,0,0.33,7,3,0.29,0.71,0.25,0,0.33,0,Normal
0,tcp,http,598,525,SF,710,1259,0,0.94,0.06,0,0.47,60,91,0.92,0.08,0,0,0.4,0,Normal
0,tcp,http,392,0,OTH,8,14,0,1,0,0,0.43,8,14,1,0,0,0,0.43,0,MitM
0,tcp,other,66,0,OTH,25,63,0,1,0,0,0.6,25,63,1,0,0.39,0,0.6,0,Normal
0,tcp,http,60,0,S1,276,335,0.53,0.95,0.05,0.44,0.22,100,100,1,0,0,1,0,1,DoS
0,tcp,http,296,0,OTH,1,4,0,1,0,0,0.75,1,4,1,0,0.2,0,0.75,0,Normal
0,tcp,other,66,0,OTH,11,13,0,0.64,0.36,0,0.46,11,13,0.64,0.36,0.07,0,0.46,0,Normal
0,tcp,http,567,525,SF,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,Normal
0,tcp,http,409,0,OTH,855,1483,0,0.98,0.02,0,0.44,59,96,0.97,0.03,0.19,0,0.41,0,FoT
0,tcp,http,232,0,OTH,19,49,0,1,0,0,0.61,19,49,1,0,0.38,0,0.61,0,Normal
0,tcp,http,169,0,OTH,2,4,0,1,0,0,0.5,2,4,1,0,0.4,0,0.5,0,Normal
0,tcp,other,66,0,OTH,64,287,0,1,0,0,0.78,25,92,1,0,0.44,0,0.73,0,Normal
0,tcp,http,230,0,OTH,7,18,0,1,0,0,0.61,7,18,1,0,0.37,0,0.61,0,Normal
0,tcp,http,409,0,OTH,22,25,0,0.82,0.18,0,0.28,22,25,0.82,0.18,0.15,0,0.28,0,Normal
0,tcp,http,408,0,OTH,10,11,0,0.7,0.3,0,0.36,10,11,0.7,0.3,0.25,0,0.36,0,MitM
0,tcp,http,392,0,OTH,47,68,0,0.87,0.13,0,0.4,47,68,0.87,0.13,0.03,0,0.4,0,BP
0,tcp,other,66,0,OTH,1133,1983,0,0.96,0.04,0,0.45,51,96,0.96,0.04,0,0,0.49,0,Normal
0,tcp,other,66,0,OTH,29,46,0,0.86,0.14,0,0.46,29,46,0.86,0.14,0.02,0,0.46,0,Normal
0,tcp,other,66,0,OTH,1,4,0,1,0,0,0.75,1,4,1,0,0.2,0,0.75,0,Normal
0,tcp,http,394,0,OTH,84,142,0,0.95,0.05,0,0.44,53,99,0.98,0.02,0,0,0.47,0,BP
0,tcp,http,60,0,S1,269,303,0.76,0.98,0.02,0.68,0.13,100,100,1,0,0,1,0,1,DoS
0,tcp,other,66,0,OTH,852,1502,0,0.95,0.05,0,0.46,50,97,0.96,0.04,0,0,0.51,0,Normal
0,tcp,other,66,0,OTH,968,1718,0,0.95,0.05,0,0.46,55,92,0.93,0.07,0,0,0.45,0,Normal
0,tcp,other,306,0,OTH,32,100,0,1,0,0,0.68,2,6,1,0,0.29,0,0.67,0,Normal
0,tcp,http,232,0,OTH,39,111,0,1,0,0,0.65,34,96,1,0,0.35,0,0.65,0,Normal
0,tcp,other,66,0,OTH,419,692,0,0.97,0.03,0,0.41,60,96,0.97,0.03,0.18,0,0.4,0,Normal
0,tcp,other,66,0,OTH,2139,4164,0,0.99,0.01,0,0.49,50,100,1,0,0,0,0.5,0,Normal
0,tcp,other,66,0,OTH,65,154,0,1,0,0,0.58,42,92,1,0,0.45,0,0.54,0,Normal
0,tcp,http,232,0,OTH,499,1112,0,1,0,0,0.55,48,100,1,0,0.48,0,0.52,0,FoT
0,tcp,other,66,0,OTH,12,20,0,1,0,0,0.4,12,20,1,0,0.43,0,0.4,0,Normal
0,tcp,other,66,0,OTH,1340,2249,0,0.94,0.06,0,0.44,55,94,0.93,0.07,0.09,0,0.46,0,Normal
0,tcp,http,232,0,OTH,25,60,0,1,0,0,0.58,25,60,1,0,0.41,0,0.58,0,Normal
0,tcp,other,66,0,OTH,10,3,0,0.2,0.8,0,0.33,10,3,0.2,0.8,0.25,0,0.33,0,Normal
0,tcp,other,66,0,OTH,21,60,0,1,0,0,0.65,21,60,1,0,0.34,0,0.65,0,Normal
0,tcp,other,66,0,OTH,2,5,0,1,0,0,0.6,2,5,1,0,0.33,0,0.6,0,Normal
0,tcp,http,392,0,OTH,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,MitM
0,tcp,other,66,0,OTH,32,42,0,0.81,0.19,0,0.38,32,42,0.81,0.19,0.12,0,0.38,0,Normal
0,tcp,http,232,0,OTH,477,1553,0,1,0,0,0.69,18,92,1,0,0.44,0,0.8,0,FoT
0,tcp,http,78,0,OTH,9,16,0,1,0,0,0.44,9,16,1,0,0.53,0,0.44,0,Normal
0,tcp,http,409,0,OTH,151,234,0,0.96,0.04,0,0.38,61,100,1,0,0.19,0,0.39,0,Normal
0,tcp,http,408,0,OTH,10,12,0,0.7,0.3,0,0.42,10,12,0.7,0.3,0.31,0,0.42,0,MitM
0,tcp,other,66,0,OTH,7,17,0,1,0,0,0.59,7,17,1,0,0.39,0,0.59,0,Normal
0,tcp,http,230,0,OTH,5,16,0,1,0,0,0.69,5,16,1,0,0.29,0,0.69,0,Normal
0,tcp,http,231,0,OTH,11,39,0,1,0,0,0.72,11,39,1,0,0.28,0,0.72,0,Normal
0,tcp,http,285,0,OTH,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,BP
0,tcp,other,66,0,OTH,470,787,0,0.93,0.07,0,0.45,56,96,0.96,0.04,0,0,0.44,0,Normal
0,tcp,other,66,0,OTH,14,14,0,0.79,0.21,0,0.21,14,14,0.79,0.21,0.07,0,0.21,0,Normal
0,tcp,http,231,0,OTH,136,337,0,1,0,0,0.6,34,91,1,0,0.37,0,0.63,0,FoT
0,tcp,http,231,0,OTH,31,70,0,1,0,0,0.56,31,70,1,0,0.44,0,0.56,0,Normal
0,tcp,other,66,0,OTH,5,13,0,1,0,0,0.62,5,13,1,0,0.36,0,0.62,0,Normal
0,tcp,http,231,0,OTH,20,60,0,1,0,0,0.67,20,60,1,0,0.33,0,0.67,0,Normal
0,tcp,other,66,0,OTH,2314,4772,0,1,0,0,0.52,37,100,1,0,0.44,0,0.63,0,Normal
0,tcp,http,231,0,OTH,9,23,0,1,0,0,0.61,9,23,1,0,0.38,0,0.61,0,Normal
0,tcp,other,66,0,OTH,23,70,0,1,0,0,0.67,23,70,1,0,0.34,0,0.67,0,Normal
0,tcp,other,66,0,OTH,1895,3324,0,0.98,0.02,0,0.44,59,96,0.97,0.03,0,0,0.41,0,Normal
0,tcp,other,66,0,OTH,33,46,0,0.82,0.18,0,0.41,33,46,0.82,0.18,0,0,0.41,0,Normal
0,tcp,http,60,0,S1,784,861,0.84,0.99,0.01,0.76,0.1,100,100,1,0,0,1,0,1,DoS
0,tcp,http,285,0,OTH,1,54,0,1,0,0,0.98,1,54,1,0,0.38,0,0.98,0,BP
0,tcp,http,408,0,OTH,13,15,0,0.77,0.23,0,0.33,13,15,0.77,0.23,0,0,0.33,0,MitM
0,tcp,other,66,0,OTH,5,15,0,1,0,0,0.67,5,15,1,0,0.31,0,0.67,0,Normal
0,tcp,http,393,0,OTH,50,70,0,0.92,0.08,0,0.34,50,70,0.92,0.08,0.03,0,0.34,0,BP
0,tcp,other,66,0,OTH,6,14,0,1,0,0,0.57,6,14,1,0,0.4,0,0.57,0,Normal
0,tcp,http,296,0,OTH,1,5,0,1,0,0,0.8,1,5,1,0,0.17,0,0.8,0,Normal
0,tcp,other,258,0,OTH,2,6,0,1,0,0,0.67,2,6,1,0,0.29,0,0.67,0,Normal
0,tcp,other,66,0,OTH,51,69,0,0.92,0.08,0,0.32,51,69,0.92,0.08,0,0,0.32,0,Normal
0,tcp,http,60,0,S1,194,213,0.68,0.95,0.05,0.62,0.13,100,100,1,0,0,1,0,1,DoS
0,tcp,http,396,0,OTH,49,62,0,0.88,0.12,0,0.31,49,62,0.88,0.12,0.03,0,0.31,0,BP
0,tcp,http,394,0,OTH,13,15,0,0.69,0.31,0,0.4,13,15,0.69,0.31,0.12,0,0.4,0,BP
0,tcp,other,66,0,OTH,158,1098,0,1,0,0,0.86,6,96,1,0,0.29,0,0.94,0,Normal
0,tcp,http,232,0,OTH,37,1632,0,1,0,0,0.98,7,96,1,0,0.41,0,0.93,0,Normal
0,tcp,http,409,0,OTH,1292,2275,0,0.94,0.06,0,0.47,52,91,0.9,0.1,0.27,0,0.48,0,FoT
0,tcp,http,656,0,OTH,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,MitM
0,tcp,other,66,0,OTH,26,38,0,0.92,0.08,0,0.37,26,38,0.92,0.08,0.03,0,0.37,0,Normal
0,tcp,other,66,0,OTH,17,23,0,0.88,0.12,0,0.35,17,23,0.88,0.12,0.38,0,0.35,0,Normal
0,tcp,other,258,0,OTH,1,5,0,1,0,0,0.8,1,5,1,0,0.17,0,0.8,0,Normal
0,tcp,other,66,0,OTH,5,1,0,0,1,0,1,5,1,0,1,0,0,1,0,Normal
0,tcp,http,232,0,OTH,7,23,0,1,0,0,0.7,7,23,1,0,0.29,0,0.7,0,Normal
0,tcp,http,392,0,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MitM
0,tcp,http,60,0,S1,867,928,0.84,0.99,0.01,0.79,0.08,100,100,1,0,0,1,0,1,DoS
0,tcp,other,66,0,OTH,3,3,0,1,0,0,0,3,3,1,0,0,0,0,0,Normal
0,tcp,http,790,614,SF,13,14,0,0.77,0.23,0,0.29,13,14,0.77,0.23,0,0,0.29,0,Normal
0,tcp,http,60,0,S1,186,209,0.73,0.97,0.03,0.65,0.14,100,100,1,0,0,1,0,1,DoS
0,tcp,http,397,0,OTH,7,4,0,0.43,0.57,0,0.25,7,4,0.43,0.57,0,0,0.25,0,BP
0,tcp,http,285,0,OTH,0,9,0,0,0,0,1,0,9,0,0,0.3,0,1,0,BP
0,tcp,http,597,524,SF,70,100,0,0.91,0.09,0,0.36,61,92,0.93,0.07,0,0,0.38,0,Normal
0,tcp,http,60,0,S1,403,427,0.85,0.99,0.01,0.8,0.07,100,100,1,0,0,1,0,1,DoS
0,tcp,http,394,0,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BP
0,tcp,http,285,0,OTH,0,96,0,0,0,0,1,0,96,0,0,0.38,0,1,0,BP
0,tcp,other,66,0,OTH,84,125,0,0.88,0.12,0,0.41,56,88,0.89,0.11,0.08,0,0.43,0,Normal
0,tcp,http,1514,0,OTH,1728,3526,0,1,0,0,0.51,49,94,1,0,0.56,0,0.48,0,FoT
0,tcp,other,66,0,OTH,22,40,0,0.86,0.14,0,0.53,22,40,0.86,0.14,0,0,0.53,0,Normal
0,tcp,other,66,0,OTH,5,7,0,1,0,0,0.29,5,7,1,0,0,0,0.29,0,Normal
0,tcp,other,66,0,OTH,36,50,0,0.83,0.17,0,0.4,36,50,0.83,0.17,0,0,0.4,0,Normal
0,tcp,http,394,0,OTH,40,65,0,0.95,0.05,0,0.42,40,65,0.95,0.05,0,0,0.42,0,BP
0,tcp,http,285,0,OTH,0,8,0,0,0,0,1,0,8,0,0,0.22,0,1,0,BP
0,tcp,other,258,0,OTH,6,0,0,0,1,0,0,6,0,0,1,0,0,0,0,Normal
0,tcp,http,784,745,SF,5,5,0,1,0,0,0,5,5,1,0,0,0,0,0,Normal
0,tcp,http,231,0,OTH,4,11,0,1,0,0,0.64,4,11,1,0,0.33,0,0.64,0,Normal
0,tcp,http,237,0,OTH,3,8,0,1,0,0,0.62,3,8,1,0,0.33,0,0.62,0,Normal
0,tcp,http,285,0,OTH,1,38,0,1,0,0,0.97,1,38,1,0,0.33,0,0.97,0,BP
0,tcp,other,66,0,OTH,19,26,0,0.89,0.11,0,0.35,19,26,0.89,0.11,0,0,0.35,0,Normal
0,tcp,other,66,0,OTH,2525,5168,0,1,0,0,0.51,46,100,1,0,0,0,0.54,0,Normal
0,tcp,other,66,0,OTH,14,39,0,1,0,0,0.64,14,39,1,0,0.35,0,0.64,0,Normal
0,tcp,http,230,0,OTH,109,276,0,1,0,0,0.61,33,92,1,0,0.35,0,0.64,0,FoT
0,tcp,other,66,0,OTH,12,11,0,0.67,0.33,0,0.27,12,11,0.67,0.33,0,0,0.27,0,Normal
0,tcp,http,1146,0,OTH,3572,6176,0,0.98,0.02,0,0.43,55,99,0.98,0.02,0.02,0,0.45,0,FoT
0,tcp,http,409,0,OTH,25,29,0,0.84,0.16,0,0.28,25,29,0.84,0.16,0.17,0,0.28,0,Normal
0,tcp,other,66,0,OTH,48,66,0,0.88,0.12,0,0.36,48,66,0.88,0.12,0,0,0.36,0,Normal
0,tcp,http,60,0,S1,298,315,0.78,0.96,0.04,0.74,0.09,100,100,1,0,0,1,0,1,DoS
0,tcp,http,408,0,OTH,330,549,0,0.92,0.08,0,0.45,54,96,0.96,0.04,0.1,0,0.46,0,FoT
0,tcp,http,232,0,OTH,11,40,0,1,0,0,0.72,11,40,1,0,0.29,0,0.72,0,Normal
0,tcp,other,66,0,OTH,203,359,0,0.95,0.05,0,0.46,52,92,0.92,0.08,0.1,0,0.48,0,Normal
0,tcp,http,394,0,OTH,51,77,0,0.9,0.1,0,0.4,51,77,0.9,0.1,0.03,0,0.4,0,BP
0,tcp,other,66,0,OTH,133,323,0,1,0,0,0.59,41,96,1,0,0.42,0,0.57,0,Normal
0,tcp,http,395,0,OTH,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,BP
0,tcp,other,258,0,OTH,5,2,0,0.2,0.8,0,0.5,5,2,0.2,0.8,0,0,0.5,0,Normal
0,tcp,http,395,0,OTH,8,16,0,1,0,0,0.5,8,16,1,0,0,0,0.5,0,BP
0,tcp,other,66,0,OTH,396,684,0,0.95,0.05,0,0.45,55,100,1,0,0,0,0.45,0,Normal
0,tcp,http,60,0,S1,905,926,0.94,0.99,0.01,0.92,0.03,100,100,1,0,0,1,0,1,DoS
0,tcp,http,60,0,S1,649,677,0.91,0.99,0.01,0.88,0.05,100,100,1,0,0.01,1,0,1,DoS
0,tcp,http,232,0,OTH,14,44,0,1,0,0,0.68,14,44,1,0,0.31,0,0.68,0,Normal
0,tcp,http,1227,436,S1,12,9,0.08,0.75,0.25,0.11,0,12,9,0.75,0.25,0,0.08,0,0.11,MitM
0,tcp,other,66,0,OTH,2,5,0,1,0,0,0.6,2,5,1,0,0.33,0,0.6,0,Normal
0,tcp,other,66,0,OTH,5,2,0,0.2,0.8,0,0.5,5,2,0.2,0.8,0,0,0.5,0,Normal
0,tcp,http,392,0,OTH,1,2,0,1,0,0,0.5,1,2,1,0,0,0,0.5,0,MitM
0,tcp,http,409,0,OTH,37,47,0,0.89,0.11,0,0.3,37,47,0.89,0.11,0.12,0,0.3,0,Normal
0,tcp,other,130,0,OTH,4,11,0,1,0,0,0.64,4,11,1,0,0.33,0,0.64,0,Normal
0,tcp,http,232,0,OTH,8,24,0,1,0,0,0.67,8,24,1,0,0.32,0,0.67,0,Normal
0,tcp,http,60,0,S1,576,592,0.94,0.99,0.01,0.92,0.04,100,100,1,0,0,1,0,1,DoS
0,tcp,other,66,0,OTH,39,54,0,0.85,0.15,0,0.39,39,54,0.85,0.15,0,0,0.39,0,Normal
0,tcp,http,409,0,OTH,93,141,0,0.98,0.02,0,0.35,63,96,0.97,0.03,0.29,0,0.36,0,Normal
0,tcp,http,781,742,SF,73,112,0,0.97,0.03,0,0.37,63,100,1,0,0,0,0.37,0,Normal
0,tcp,http,60,0,S1,444,462,0.91,0.99,0.01,0.88,0.05,100,100,1,0,0,1,0,1,DoS
0,tcp,http,60,0,S1,401,419,0.83,0.97,0.03,0.79,0.07,100,100,1,0,0,1,0,1,DoS
0,tcp,other,258,0,OTH,11,2,0,0.09,0.91,0,0.5,11,2,0.09,0.91,0,0,0.5,0,Normal
0,tcp,http,409,0,OTH,17,20,0,0.76,0.24,0,0.35,17,20,0.76,0.24,0.29,0,0.35,0,Normal
0,tcp,http,409,0,OTH,3829,6555,0,0.98,0.02,0,0.43,57,100,1,0,0.04,0,0.43,0,FoT
0,tcp,other,66,0,OTH,316,602,0,0.97,0.03,0,0.49,50,96,0.96,0.04,0.07,0,0.5,0,Normal
0,tcp,other,66,0,OTH,2094,3591,0,0.98,0.02,0,0.43,57,100,1,0,0.13,0,0.43,0,Normal
0,tcp,other,66,0,OTH,262,879,0,1,0,0,0.7,35,92,1,0,0.43,0,0.62,0,Normal
0,tcp,other,306,0,OTH,29,93,0,1,0,0,0.69,0,0,0,0,0,0,0,0,Normal
0,tcp,http,392,0,OTH,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,Normal
0,tcp,other,66,0,OTH,12,27,0,1,0,0,0.56,12,27,1,0,0.43,0,0.56,0,Normal
0,tcp,other,66,0,OTH,13,20,0,1,0,0,0.35,13,20,1,0,0.14,0,0.35,0,Normal
0,tcp,http,790,682,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
0,tcp,other,66,0,OTH,165,33,0,0.13,0.87,0,0.33,64,10,0.09,0.91,0.27,0,0.4,0,Normal
0,tcp,other,66,0,OTH,138,202,0,0.88,0.12,0,0.4,57,88,0.89,0.11,0,0,0.42,0,Normal
0,tcp,http,60,0,S1,905,935,0.92,0.99,0.01,0.89,0.04,99,99,1,0,0,1,0,1,DoS
0,tcp,other,66,0,OTH,7,8,0,0.71,0.29,0,0.38,7,8,0.71,0.29,0.11,0,0.38,0,Normal
0,tcp,http,297,0,OTH,1,4,0,1,0,0,0.75,1,4,1,0,0.2,0,0.75,0,Normal
0,tcp,other,66,0,OTH,5,14,0,1,0,0,0.64,5,14,1,0,0.33,0,0.64,0,Normal
0,tcp,http,169,0,OTH,5,14,0,1,0,0,0.64,5,14,1,0,0.33,0,0.64,0,Normal
0,tcp,other,66,0,OTH,10,1,0,0,1,0,1,10,1,0,1,0,0,1,0,Normal
0,tcp,http,78,0,OTH,15,36,0,1,0,0,0.58,15,36,1,0,0.41,0,0.58,0,Normal
0,tcp,http,285,0,OTH,0,9,0,0,0,0,1,0,9,0,0,0.4,0,1,0,BP
0,tcp,other,66,0,OTH,532,956,0,0.95,0.05,0,0.47,53,96,0.96,0.04,0,0,0.47,0,Normal
0,tcp,other,66,0,OTH,54,8,0,0.07,0.93,0,0.5,54,8,0.07,0.93,0.22,0,0.5,0,Normal
0,tcp,other,162,0,OTH,6,0,0,0,1,0,0,6,0,0,1,0,0,0,0,Normal
0,tcp,other,66,0,OTH,29,41,0,0.86,0.14,0,0.39,29,41,0.86,0.14,0,0,0.39,0,Normal
0,tcp,other,66,0,OTH,624,1076,0,0.95,0.05,0,0.45,55,96,0.96,0.04,0.03,0,0.45,0,Normal
0,tcp,http,409,0,OTH,131,222,0,0.94,0.06,0,0.45,51,96,0.96,0.04,0.04,0,0.49,0,FoT
0,tcp,other,66,0,OTH,10,12,0,0.6,0.4,0,0.5,10,12,0.6,0.4,0.15,0,0.5,0,Normal
0,tcp,other,66,0,OTH,317,2457,0,1,0,0,0.87,19,96,1,0,0.44,0,0.8,0,Normal
0,tcp,other,66,0,OTH,13,40,0,1,0,0,0.68,13,40,1,0,0.32,0,0.68,0,Normal
0,tcp,http,395,0,OTH,39,48,0,0.79,0.21,0,0.35,39,48,0.79,0.21,0.04,0,0.35,0,BP
0,tcp,http,392,0,OTH,41,55,0,0.85,0.15,0,0.36,41,55,0.85,0.15,0.04,0,0.36,0,BP
0,tcp,other,66,0,OTH,110,193,0,0.95,0.05,0,0.46,51,92,0.92,0.08,0,0,0.49,0,Normal
0,tcp,http,264,0,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
0,tcp,other,66,0,OTH,269,1901,0,1,0,0,0.86,18,92,1,0,0.35,0,0.8,0,Normal
0,tcp,other,66,0,OTH,15,33,0,1,0,0,0.55,15,33,1,0,0.44,0,0.55,0,Normal
0,tcp,http,60,0,S1,340,436,0.52,0.98,0.02,0.41,0.23,100,100,1,0,0,1,0,1,DoS
0,tcp,other,66,0,OTH,54,88,0,0.93,0.07,0,0.43,54,88,0.93,0.07,0.01,0,0.43,0,Normal
0,tcp,other,66,0,OTH,738,2313,0,1,0,0,0.68,30,96,1,0,0.42,0,0.69,0,Normal
0,tcp,http,232,0,OTH,3,111,0,1,0,0,0.97,3,84,1,0,0.4,0,0.96,0,Normal
0,tcp,other,66,0,OTH,7,3,0,0.29,0.71,0,0.33,7,3,0.29,0.71,0.25,0,0.33,0,Normal
0,tcp,http,790,614,SF,8,8,0,0.5,0.5,0,0.5,8,8,0.5,0.5,0,0,0.5,0,Normal
0,tcp,http,264,0,OTH,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,Normal
